,nb_parties,time
83,10,16.849542140960693
84,10,16.844972133636475
85,10,16.855348110198975
86,10,16.8158860206604
87,10,16.831639051437378
88,10,17.139754056930542
89,10,17.14657688140869
90,10,16.080243825912476
91,10,16.0702908039093
92,10,16.089771032333374
93,10,16.077060222625732
94,10,16.076510906219482
95,10,16.093222856521606
96,10,16.254390001296997
97,10,16.26683497428894
98,10,16.277787923812866
99,10,16.275157928466797
100,10,16.22215986251831
101,10,16.221999883651733
102,10,16.23678731918335
103,10,16.22801399230957
104,10,16.230085134506226
105,10,16.245147943496704
106,10,16.251609086990356
107,10,16.267643928527832
108,10,16.28142499923706
109,10,16.28664493560791
110,10,16.083099126815796
111,10,16.103763103485107
112,10,16.10306191444397
113,10,16.123711109161377
114,10,16.110413074493408
115,10,16.11958122253418
116,10,16.119171142578125
117,10,16.10639214515686
118,10,16.114293813705444
119,10,16.11184287071228
120,25,42.53031516075134
121,25,42.31388592720032
122,25,42.37239217758179
123,25,42.37404704093933
124,25,44.25504493713379
125,25,44.29355001449585
126,25,44.528815031051636
127,25,44.50831580162048
128,25,44.344786167144775
129,25,44.50543212890625
130,25,44.34144377708435
131,25,44.2980260848999
132,25,44.32308602333069
133,25,44.67901635169983
134,25,44.64897584915161
135,25,44.32948613166809
136,25,44.40812706947327
137,25,44.38869619369507
138,25,44.382893800735474
139,25,44.44287109375
140,25,44.473000049591064
141,25,44.41207003593445
142,25,44.44066882133484
143,25,44.44241714477539
144,25,44.44733381271362
145,25,41.40643572807312
146,25,41.451661109924316
147,25,41.33805012702942
148,25,43.18696427345276
149,25,43.240878105163574
150,25,43.20653533935547
151,25,43.32521414756775
152,25,43.262171030044556
153,25,43.32547211647034
154,25,43.357632875442505
155,25,43.52299094200134
156,25,43.62046194076538
157,25,43.338247299194336
158,25,43.33308529853821
159,25,43.64017605781555
160,25,43.64429998397827
161,25,43.35329008102417
162,25,43.462005853652954
163,25,43.41532015800476
164,25,43.46035099029541
165,25,43.79975509643555
166,25,43.455442905426025
167,25,43.437647104263306
168,25,43.62778902053833
169,25,43.47696590423584
170,25,42.01293897628784
171,25,41.80291771888733
172,25,43.00948405265808
173,25,43.1902551651001
174,25,43.00313925743103
175,25,43.311726093292236
176,25,43.326215982437134
177,25,43.23156189918518
178,25,43.06926894187927
179,25,43.257915019989014
180,25,43.00782108306885
181,25,43.2489128112793
182,25,43.27722907066345
183,25,43.0371298789978
184,25,43.06279492378235
185,25,43.03830814361572
186,25,43.40133094787598
187,25,43.09110379219055
188,25,43.0954487323761
189,25,43.106491804122925
190,25,43.11104202270508
191,25,43.12216782569885
192,25,43.121418952941895
193,25,43.13226509094238
194,25,43.151752948760986
195,25,41.606555700302124
196,25,41.59432411193848
197,25,41.634395122528076
198,25,41.75621700286865
199,25,43.498013973236084
200,25,43.80112409591675
201,25,43.73940372467041
202,25,43.817381858825684
203,25,43.965364933013916
204,25,43.76509213447571
205,25,43.755615234375
206,25,43.44005727767944
207,25,43.4657781124115
208,25,43.45472192764282
209,25,43.965734243392944
210,25,43.45744061470032
211,25,43.446361780166626
212,25,43.448108196258545
213,25,44.05780100822449
214,25,43.53241014480591
215,25,43.5530731678009
216,25,43.55083394050598
217,25,43.54464101791382
218,25,43.530317068099976
219,25,43.54239511489868
220,25,41.68350577354431
221,25,41.72765588760376
222,25,41.723844051361084
223,25,43.52440094947815
224,25,43.56019902229309
225,25,43.67890024185181
226,25,43.722676038742065
227,25,43.56088304519653
228,25,43.572850942611694
229,25,43.612536668777466
230,25,43.76678800582886
231,25,43.746371030807495
232,25,43.61555290222168
233,25,43.61842894554138
234,25,43.65555667877197
235,25,43.61785078048706
236,25,43.6285126209259
237,25,43.678467988967896
238,25,43.73904800415039
239,25,43.73017406463623
240,25,43.66575002670288
241,25,43.71352791786194
242,25,43.78318691253662
243,25,43.73799014091492
244,25,43.73245429992676
245,25,41.26796507835388
246,25,41.14495396614075
247,25,43.09334206581116
248,25,43.063023805618286
249,25,43.108428955078125
250,25,43.10277485847473
251,25,43.131343841552734
252,25,43.34932589530945
253,25,43.36662817001343
254,25,43.435532093048096
255,25,43.401857137680054
256,25,43.56955170631409
257,25,43.359609842300415
258,25,43.44124722480774
259,25,43.59228491783142
260,25,43.40395498275757
261,25,43.424989223480225
262,25,43.43789315223694
263,25,43.66452598571777
264,25,43.44365382194519
265,25,43.50734901428223
266,25,43.437037229537964
267,25,43.460021018981934
268,25,43.6888530254364
269,25,43.52310609817505
270,25,41.38299226760864
271,25,41.22547888755798
272,25,43.17396879196167
273,25,43.41577386856079
274,25,43.39671993255615
275,25,43.41446566581726
276,25,43.423561811447144
277,25,43.35201025009155
278,25,43.558151960372925
279,25,43.38345408439636
280,25,43.31237602233887
281,25,43.33724594116211
282,25,43.53559994697571
283,25,43.38121008872986
284,25,43.357109785079956
285,25,43.484074115753174
286,25,43.437532901763916
287,25,43.39920115470886
288,25,43.50396800041199
289,25,43.47919797897339
290,25,43.448426961898804
291,25,43.47365713119507
292,25,43.4615478515625
293,25,43.43833804130554
294,25,43.443899154663086
295,25,41.523406744003296
296,25,43.5235493183136
297,25,43.69722390174866
298,25,43.533894777297974
299,25,43.54656910896301
300,25,43.69428896903992
301,25,43.73414206504822
302,25,43.70499014854431
303,25,43.71953201293945
304,25,43.74994516372681
305,25,43.60478687286377
306,25,43.61482906341553
307,25,43.58310103416443
308,25,43.77614617347717
309,25,43.58441495895386
310,25,43.69220995903015
311,25,43.61012029647827
312,25,43.64943790435791
313,25,43.6624641418457
314,25,43.60276985168457
315,25,43.630141258239746
316,25,43.71106505393982
317,25,43.658276081085205
318,25,43.659353733062744
319,25,43.68569898605347
320,25,41.802690744400024
321,25,41.9538938999176
322,25,41.99789905548096
323,25,42.1380729675293
324,25,43.02832007408142
325,25,43.332064151763916
326,25,43.208655834198
327,25,42.94760227203369
328,25,43.36427021026611
329,25,43.27133321762085
330,25,43.13673496246338
331,25,42.97028303146362
332,25,43.26254487037659
333,25,43.31860399246216
334,25,43.02506494522095
335,25,43.10621190071106
336,25,43.10382795333862
337,25,43.169031858444214
338,25,43.1706120967865
339,25,43.18043112754822
340,25,43.1860089302063
341,25,43.13674712181091
342,25,43.17945671081543
343,25,43.16475796699524
344,25,43.19221878051758
345,25,41.38633179664612
346,25,41.44701385498047
347,25,43.75996708869934
348,25,43.5638701915741
349,25,43.805283069610596
350,25,43.581302881240845
351,25,43.627439975738525
352,25,43.6390597820282
353,25,43.771485805511475
354,25,43.77461123466492
355,25,43.76139807701111
356,25,43.80066704750061
357,25,43.93000793457031
358,25,43.674575090408325
359,25,43.642393827438354
360,25,43.67478394508362
361,25,43.6135048866272
362,25,43.65126919746399
363,25,43.695186138153076
364,25,43.65167212486267
365,25,43.67791390419006
366,25,43.67805480957031
367,25,43.66811418533325
368,25,43.76721811294556
369,25,43.7175829410553
370,50,101.45216298103333
371,50,101.08733296394348
372,50,101.51302099227905
373,50,101.0495617389679
374,50,102.92626905441284
375,50,102.9313178062439
376,50,102.97649002075195
377,50,103.00695133209229
378,50,103.099928855896
379,50,102.86159896850586
380,50,103.0799469947815
381,50,103.82166075706482
382,50,103.06977701187134
383,50,102.90922403335571
384,50,103.02517771720886
385,50,103.13070631027222
386,50,103.12130999565125
387,50,103.5160551071167
388,50,103.5283842086792
389,50,103.26759910583496
390,50,103.24695706367493
391,50,103.20476388931274
392,50,103.10399222373962
393,50,104.10213708877563
394,50,103.56365919113159
395,50,103.49987006187439
396,50,103.0689537525177
397,50,103.25782012939453
398,50,103.79476189613342
399,50,103.165452003479
400,50,103.30287885665894
401,50,103.19155526161194
402,50,103.87089800834656
403,50,103.8107361793518
404,50,103.5822548866272
405,50,103.47332000732422
406,50,103.50947189331055
407,50,103.2697970867157
408,50,103.45358800888062
409,50,103.26215887069702
410,50,103.99051690101624
411,50,103.729816198349
412,50,103.96188187599182
413,50,103.90532207489014
414,50,104.06862425804138
415,50,104.7325439453125
416,50,104.4966447353363
417,50,104.56757593154907
418,50,104.63419795036316
419,50,104.97546601295471
420,50,106.41459393501282
421,50,106.97374320030212
422,50,106.72225999832153
423,50,106.3836441040039
424,50,106.42295479774475
425,50,106.64252495765686
426,50,106.64224600791931
427,50,106.44691824913025
428,50,107.02474284172058
429,50,106.47422003746033
430,50,106.5661199092865
431,50,107.31988191604614
432,50,106.66919016838074
433,50,106.77435803413391
434,50,106.85549688339233
435,50,106.72465825080872
436,50,106.81882882118225
437,50,106.71600604057312
438,50,107.32424879074097
439,50,107.20754384994507
440,50,107.29005813598633
441,50,108.03210806846619
442,50,107.2204020023346
443,50,107.30385303497314
444,50,107.44134593009949
445,50,107.63537406921387
446,50,108.49659895896912
447,50,108.7496702671051
448,50,108.55995726585388
449,50,108.6279809474945
450,50,108.42666697502136
451,50,108.57525587081909
452,50,108.64292097091675
453,50,108.65514922142029
454,50,108.64396595954895
455,50,108.67571306228638
456,50,109.3891851902008
457,50,108.96353816986084
458,50,108.53659296035767
459,50,108.7045350074768
460,50,109.30314183235168
461,50,108.67827892303467
462,50,109.26248216629028
463,50,108.9723060131073
464,50,109.18528914451599
465,50,109.00437498092651
466,50,109.24688792228699
467,50,108.89366483688354
468,50,108.98754692077637
469,50,109.14161086082458
470,50,105.54954814910889
471,50,105.52006697654724
472,50,105.44781994819641
473,50,105.20570015907288
474,50,105.26359701156616
475,50,105.3259630203247
476,50,107.30853486061096
477,50,107.42379689216614
478,50,107.40569496154785
479,50,107.41888689994812
480,50,107.77918314933777
481,50,107.3965950012207
482,50,107.19010591506958
483,50,107.36326193809509
484,50,107.5976870059967
485,50,107.67837500572205
486,50,107.25295400619507
487,50,107.7244291305542
488,50,107.39870476722717
489,50,107.42962908744812
490,50,107.35647392272949
491,50,107.56675410270691
492,50,107.50171113014221
493,50,108.2662398815155
494,50,109.85342073440552
495,50,109.94174909591675
496,50,110.35562705993652
497,50,110.07027411460876
498,50,109.9769229888916
499,50,109.84650111198425
500,50,109.96255707740784
501,50,109.97785902023315
502,50,110.06370306015015
503,50,110.00104689598083
504,50,110.27070593833923
505,50,109.99460887908936
506,50,110.16936087608337
507,50,110.38690400123596
508,50,110.59695315361023
509,50,110.35176396369934
510,50,110.1656060218811
511,50,110.05491399765015
512,50,110.28605794906616
513,50,110.18158292770386
514,50,110.33264303207397
515,50,110.5369930267334
516,50,110.16810989379883
517,50,110.34841799736023
518,50,110.32434606552124
519,50,110.28877592086792
520,50,97.8026077747345
521,50,107.44614911079407
522,50,107.79950904846191
523,50,107.71322703361511
524,50,108.07847714424133
525,50,107.9251549243927
526,50,107.58572626113892
527,50,107.76601910591125
528,50,109.64326786994934
529,50,109.75347113609314
530,50,109.95204901695251
531,50,109.84100365638733
532,50,110.19024205207825
533,50,109.80308318138123
534,50,109.98347306251526
535,50,109.8101818561554
536,50,109.74193215370178
537,50,109.63492202758789
538,50,109.77282309532166
539,50,109.88606810569763
540,50,109.7568039894104
541,50,109.82749700546265
542,50,109.86489605903625
543,50,110.10824799537659
544,50,110.04395174980164
545,50,110.21207118034363
546,50,110.03464007377625
547,50,111.89579010009766
548,50,111.6094000339508
549,50,111.6661171913147
550,50,111.41788697242737
551,50,111.82581782341003
552,50,111.79753994941711
553,50,111.40752720832825
554,50,111.55518507957458
555,50,111.40970802307129
556,50,111.53516268730164
557,50,111.64261031150818
558,50,111.44771718978882
559,50,111.4403829574585
560,50,111.48720693588257
561,50,111.46943211555481
562,50,111.6846342086792
563,50,111.53539514541626
564,50,117.8826949596405
565,50,117.87368106842041
566,50,117.7471010684967
567,50,117.63461399078369
568,50,117.74971222877502
569,50,117.7123589515686
570,50,91.85584616661072
571,50,91.56370210647583
572,50,97.70454287528992
573,50,97.90817999839783
574,50,98.21544909477234
575,50,98.3429160118103
576,50,97.64806699752808
577,50,97.781809091568
578,50,98.38963198661804
579,50,97.96260404586792
580,50,97.95026302337646
581,50,97.99115204811096
582,50,97.94067025184631
583,50,97.94345998764038
584,50,98.03978133201599
585,50,98.4166510105133
586,50,97.93657994270325
587,50,97.93360781669617
588,50,97.95750021934509
589,50,98.05056190490723
590,50,97.94592475891113
591,50,97.85142493247986
592,50,98.02351689338684
593,50,97.76631093025208
594,50,97.95185780525208
595,50,98.04071617126465
596,50,98.10399913787842
597,50,98.17993497848511
598,50,97.99673295021057
599,50,99.39873814582825
600,50,99.46954703330994
601,50,99.7349910736084
602,50,99.36174392700195
603,50,107.68925189971924
604,50,107.75944876670837
605,50,107.69283127784729
606,50,107.82148718833923
607,50,108.03238487243652
608,50,107.82684421539307
609,50,107.86848473548889
610,50,107.88078570365906
611,50,107.90957903862
612,50,107.97963500022888
613,50,108.3084602355957
614,50,108.37660884857178
615,50,108.40491104125977
616,50,107.86714506149292
617,50,108.3865897655487
618,50,107.7871663570404
619,50,108.03905510902405
620,50,89.40878677368164
621,50,89.4439070224762
622,50,89.88968229293823
623,50,89.85502481460571
624,50,89.61115217208862
625,50,91.49432516098022
626,50,95.46612286567688
627,50,95.4413161277771
628,50,95.59126400947571
629,50,97.2326910495758
630,50,97.31182098388672
631,50,97.56637573242188
632,50,97.60679292678833
633,50,97.59618711471558
634,50,97.43503499031067
635,50,97.44033098220825
636,50,97.30548191070557
637,50,97.3727970123291
638,50,97.33563804626465
639,50,97.45451807975769
640,50,97.41434669494629
641,50,97.37610507011414
642,50,97.51255798339844
643,50,103.69665503501892
644,50,103.72471809387207
645,50,103.46766185760498
646,50,103.70222520828247
647,50,103.56196808815002
648,50,104.0168309211731
649,50,103.68535089492798
650,50,103.7810890674591
651,50,103.4546799659729
652,50,103.44532990455627
653,50,103.50468587875366
654,50,103.93110418319702
655,50,103.90340304374695
656,50,103.86171221733093
657,50,104.05027294158936
658,50,103.87316298484802
659,50,103.92260980606079
660,50,103.88220596313477
661,50,103.68843793869019
662,50,103.9382438659668
663,50,103.722097158432
664,50,104.03780198097229
665,50,103.80273294448853
666,50,103.72053098678589
667,50,103.67007493972778
668,50,103.81202101707458
669,50,103.87186288833618
670,50,99.64993596076965
671,50,99.67581295967102
672,50,99.65090274810791
673,50,99.62648391723633
674,50,99.72276616096497
675,50,100.18434405326843
676,50,99.62128615379333
677,50,101.21269106864929
678,50,101.20168805122375
679,50,101.539057970047
680,50,101.7361741065979
681,50,101.60418105125427
682,50,103.21168303489685
683,50,103.20364689826965
684,50,103.23743104934692
685,50,103.4884340763092
686,50,103.34227395057678
687,50,103.32041001319885
688,50,103.84488773345947
689,50,103.2210681438446
690,50,103.26135802268982
691,50,103.25065803527832
692,50,103.53460001945496
693,50,103.73836517333984
694,50,103.4398729801178
695,50,103.25447607040405
696,50,103.30685377120972
697,50,103.25517702102661
698,50,103.19465589523315
699,50,103.45742797851562
700,50,103.35510492324829
701,50,103.34541010856628
702,50,103.46150588989258
703,50,103.42306995391846
704,50,103.36448311805725
705,50,103.36191606521606
706,50,103.25704407691956
707,50,104.0525131225586
708,50,103.22956085205078
709,50,103.2176308631897
710,50,104.0316071510315
711,50,103.48182797431946
712,50,103.61581897735596
713,50,104.19922304153442
714,50,103.42652797698975
715,50,103.26290988922119
716,50,103.4712986946106
717,50,103.35014390945435
718,50,103.98849201202393
719,50,103.49161076545715
720,50,105.59399580955505
721,50,105.89871788024902
722,50,105.72038102149963
723,50,105.95639991760254
724,50,105.92171788215637
725,50,107.8917019367218
726,50,108.07908582687378
727,50,108.22008323669434
728,50,107.6373839378357
729,50,108.12493515014648
730,50,107.76245498657227
731,50,107.70126605033875
732,50,107.69846892356873
733,50,107.98980474472046
734,50,108.3195788860321
735,50,108.03945994377136
736,50,107.7773048877716
737,50,108.12911891937256
738,50,108.20211791992188
739,50,108.27094769477844
740,50,107.98226499557495
741,50,108.16204309463501
742,50,108.27445101737976
743,50,108.0883309841156
744,50,108.0053129196167
745,50,108.47404170036316
746,50,108.23611187934875
747,50,108.04313492774963
748,50,108.02674102783203
749,50,107.98912835121155
750,50,108.3005919456482
751,50,108.4152557849884
752,50,108.32600712776184
753,50,108.47892594337463
754,50,108.1876311302185
755,50,108.41484308242798
756,50,108.51895070075989
757,50,108.58274793624878
758,50,108.23612904548645
759,50,108.35036897659302
760,50,108.51168704032898
761,50,108.29538202285767
762,50,108.2027678489685
763,50,108.41478705406189
764,50,108.26298022270203
765,50,108.72312593460083
766,50,108.55702686309814
767,50,108.29885411262512
768,50,108.6282389163971
769,50,108.69620895385742
770,50,102.45982503890991
771,50,101.86074900627136
772,50,102.20604014396667
773,50,102.33273506164551
774,50,102.19044494628906
775,50,102.32782697677612
776,50,102.21699285507202
777,50,102.241455078125
778,50,102.36940598487854
779,50,102.04268598556519
780,50,102.39276695251465
781,50,102.41665005683899
782,50,102.52112889289856
783,50,102.35957622528076
784,50,102.57791996002197
785,50,102.71478605270386
786,50,102.57884979248047
787,50,102.55208492279053
788,50,102.62445998191833
789,50,102.4541289806366
790,50,102.39990496635437
791,50,102.57822394371033
792,50,102.43430924415588
793,50,102.46386575698853
794,50,102.40376400947571
795,50,102.4435567855835
796,50,102.45784020423889
797,50,102.3086051940918
798,50,102.41317701339722
799,50,102.41184401512146
800,50,102.470379114151
801,50,102.34734797477722
802,50,102.78931999206543
803,50,102.42737483978271
804,50,102.7867078781128
805,50,102.60524797439575
806,50,103.66968512535095
807,50,103.43587923049927
808,50,103.46407723426819
809,50,103.50772595405579
810,50,103.66268420219421
811,50,103.75710320472717
812,50,103.69954204559326
813,50,104.01519107818604
814,50,103.60363912582397
815,50,103.62038612365723
816,50,103.66741585731506
817,50,103.84363079071045
818,50,103.7450840473175
819,50,104.20128989219666
820,50,97.53221130371094
821,50,97.84893798828125
822,50,97.85283398628235
823,50,98.5311598777771
824,50,98.16056394577026
825,50,98.47139024734497
826,50,98.43663311004639
827,50,97.98296403884888
828,50,98.29540491104126
829,50,97.97163701057434
830,50,97.90693616867065
831,50,97.91563701629639
832,50,98.0964150428772
833,50,98.48144102096558
834,50,97.82538414001465
835,50,98.01215505599976
836,50,97.90298008918762
837,50,98.08088493347168
838,50,98.26828980445862
839,50,99.21544599533081
840,50,98.94764184951782
841,50,99.13970804214478
842,50,98.95371007919312
843,50,99.23961615562439
844,50,99.06930780410767
845,50,99.19361305236816
846,50,99.03210496902466
847,50,98.9758620262146
848,50,99.02226996421814
849,50,99.23959398269653
850,50,98.98520088195801
851,50,99.11736702919006
852,50,99.16989707946777
853,50,105.67605710029602
854,50,105.75475287437439
855,50,105.93159985542297
856,50,105.8099319934845
857,50,106.3421540260315
858,50,105.63720488548279
859,50,105.9272608757019
860,50,105.85691475868225
861,50,106.56221199035645
862,50,106.18707823753357
863,50,105.78634691238403
864,50,105.91870594024658
865,50,105.7741060256958
866,50,105.81271505355835
867,50,105.79657578468323
868,50,105.704274892807
869,50,105.79253506660461
870,100,221.40802788734436
871,100,220.51328587532043
872,100,221.46277832984924
873,100,221.2811028957367
874,100,221.48506593704224
875,100,220.4141550064087
876,100,221.76618075370789
877,100,220.5347170829773
878,100,221.9298107624054
879,100,220.98761677742004
880,100,220.32546472549438
881,100,222.71886110305786
882,100,222.3669831752777
883,100,220.57933378219604
884,100,221.95947980880737
885,100,222.69342422485352
886,100,222.30429220199585
887,100,222.46619391441345
888,100,223.42651271820068
889,100,221.62446689605713
890,100,221.9368839263916
891,100,220.84969067573547
892,100,220.37319111824036
893,100,220.56866097450256
894,100,221.15740704536438
895,100,222.40335988998413
896,100,220.76976108551025
897,100,220.93972301483154
898,100,220.7937250137329
899,100,221.709046125412
900,100,222.4256410598755
901,100,222.38009881973267
902,100,222.2131209373474
903,100,234.2092409133911
904,100,237.6858310699463
905,100,247.46012997627258
906,100,247.39137721061707
907,100,246.75704789161682
908,100,248.4411118030548
909,100,247.44391298294067
910,100,247.68020391464233
911,100,248.18954491615295
912,100,249.8537871837616
913,100,247.8917441368103
914,100,246.60664200782776
915,100,248.8354868888855
916,100,248.61548614501953
917,100,250.59761095046997
918,100,250.85353803634644
919,100,249.19741916656494
920,100,250.3205280303955
921,100,248.58182191848755
922,100,250.9494788646698
923,100,250.54956698417664
924,100,250.98163390159607
925,100,250.69669198989868
926,100,249.49646186828613
927,100,250.16360807418823
928,100,250.74821782112122
929,100,250.1274869441986
930,100,249.1593120098114
931,100,248.94252800941467
932,100,250.24813795089722
933,100,250.31177496910095
934,100,251.09769868850708
935,100,249.11284708976746
936,100,249.2130799293518
937,100,259.8727550506592
938,100,260.66886472702026
939,100,258.96422004699707
940,100,260.9772138595581
941,100,258.76643419265747
942,100,259.92222476005554
943,100,260.5402162075043
944,100,259.98019313812256
945,100,260.29274797439575
946,100,260.33038902282715
947,100,261.69069623947144
948,100,261.64453387260437
949,100,260.38534808158875
950,100,260.73463702201843
951,100,260.5862629413605
952,100,261.80699706077576
953,100,261.05647706985474
954,100,260.13866329193115
955,100,260.78793692588806
956,100,262.1819107532501
957,100,260.42116618156433
958,100,260.67762517929077
959,100,261.8372778892517
960,100,262.3493649959564
961,100,262.51391792297363
962,100,261.7094871997833
963,100,261.7559530735016
964,100,260.6766269207001
965,100,260.6858489513397
966,100,262.2554488182068
967,100,260.5538308620453
968,100,261.0972800254822
969,100,260.6666738986969
970,100,203.75629305839539
971,100,205.79928517341614
972,100,206.09508895874023
973,100,208.73402905464172
974,100,210.66779971122742
975,100,209.7414219379425
976,100,211.89678192138672
977,100,213.4773371219635
978,100,213.91530203819275
979,100,215.4037139415741
980,100,215.95406222343445
981,100,216.6713001728058
982,100,216.3807830810547
983,100,220.81023597717285
984,100,220.38211679458618
985,100,221.3558349609375
986,100,228.04050493240356
987,100,230.0742859840393
988,100,230.12299013137817
989,100,229.68219017982483
990,100,232.26407289505005
991,100,233.9185130596161
992,100,232.16677808761597
993,100,234.61574411392212
994,100,234.76819014549255
995,100,234.13114380836487
996,100,233.6140067577362
997,100,236.20831394195557
998,100,240.2551920413971
999,100,239.2250998020172
1000,100,239.2904441356659
1001,100,240.81835794448853
1002,100,239.7934250831604
1003,100,241.70303797721863
1004,100,241.87019109725952
1005,100,242.59726524353027
1006,100,242.4803991317749
1007,100,242.29073095321655
1008,100,242.66036319732666
1009,100,242.1998462677002
1010,100,243.188138961792
1011,100,241.89498281478882
1012,100,245.7738618850708
1013,100,244.87205386161804
1014,100,245.2022829055786
1015,100,244.92139196395874
1016,100,245.25901174545288
1017,100,244.3472969532013
1018,100,244.08285641670227
1019,100,244.65095806121826
1020,100,245.48329496383667
1021,100,244.6883041858673
1022,100,245.63817691802979
1023,100,246.4553098678589
1024,100,244.93743896484375
1025,100,244.3249478340149
1026,100,244.9432761669159
1027,100,246.80831718444824
1028,100,246.70653533935547
1029,100,245.57899284362793
1030,100,246.51348090171814
1031,100,245.58216500282288
1032,100,246.5802516937256
1033,100,246.50271201133728
1034,100,245.5668511390686
1035,100,245.71973609924316
1036,100,247.3930060863495
1037,100,246.51685094833374
1038,100,246.29416298866272
1039,100,245.74755311012268
1040,100,249.1639392375946
1041,100,249.24090909957886
1042,100,249.89244484901428
1043,100,247.86478686332703
1044,100,248.95392179489136
1045,100,250.26701283454895
1046,100,248.98823499679565
1047,100,247.83778285980225
1048,100,248.97661209106445
1049,100,249.9810347557068
1050,100,248.55703902244568
1051,100,249.19276690483093
1052,100,248.41591501235962
1053,100,247.9596450328827
1054,100,247.93489694595337
1055,100,249.07558608055115
1056,100,248.23846292495728
1057,100,248.0866401195526
1058,100,249.43518900871277
1059,100,248.35282564163208
1060,100,248.29678606987
1061,100,249.45765709877014
1062,100,248.20682978630066
1063,100,248.70470309257507
1064,100,248.80407428741455
1065,100,248.64260506629944
1066,100,250.01258611679077
1067,100,249.0620949268341
1068,100,248.80460119247437
1069,100,249.52018094062805
1070,100,228.2574818134308
1071,100,229.64066696166992
1072,100,230.0899109840393
1073,100,230.35805797576904
1074,100,230.83933520317078
1075,100,231.6585991382599
1076,100,232.67882180213928
1077,100,235.39955306053162
1078,100,235.05470895767212
1079,100,237.27800989151
1080,100,238.4683289527893
1081,100,237.8627347946167
1082,100,238.1877942085266
1083,100,236.72234392166138
1084,100,236.348228931427
1085,100,236.2867169380188
1086,100,237.47044682502747
1087,100,237.2527050971985
1088,100,237.0075809955597
1089,100,237.0316617488861
1090,100,238.54805517196655
1091,100,237.78605389595032
1092,100,240.07064604759216
1093,100,239.1047089099884
1094,100,239.5790228843689
1095,100,239.78355813026428
1096,100,240.08786988258362
1097,100,242.60865116119385
1098,100,243.79049611091614
1099,100,242.65310406684875
1100,100,243.75725531578064
1101,100,244.18047904968262
1102,100,243.8180170059204
1103,100,243.0687711238861
1104,100,243.20821905136108
1105,100,242.70111417770386
1106,100,243.73654770851135
1107,100,242.89466905593872
1108,100,244.3015899658203
1109,100,243.87411212921143
1110,100,242.71126699447632
1111,100,242.75162601470947
1112,100,243.48059797286987
1113,100,243.72448110580444
1114,100,244.32213401794434
1115,100,243.10233402252197
1116,100,243.3912661075592
1117,100,243.2193877696991
1118,100,243.23049807548523
1119,100,242.86512684822083
1120,100,244.0094702243805
1121,100,243.25765991210938
1122,100,242.83482813835144
1123,100,243.02703714370728
1124,100,244.8352828025818
1125,100,245.3277587890625
1126,100,244.9889600276947
1127,100,245.12003111839294
1128,100,249.6090099811554
1129,100,249.52573895454407
1130,100,251.71028780937195
1131,100,252.14215517044067
1132,100,251.59763193130493
1133,100,252.60493397712708
1134,100,252.72694396972656
1135,100,251.98520612716675
1136,100,252.28925204277039
1137,100,254.11136627197266
1138,100,252.63297200202942
1139,100,253.86035108566284
1140,100,252.90410804748535
1141,100,255.44727396965027
1142,100,256.2222373485565
1143,100,255.7595567703247
1144,100,256.7605197429657
1145,100,255.51071691513062
1146,100,255.54089498519897
1147,100,255.603746175766
1148,100,256.28921914100647
1149,100,255.50697898864746
1150,100,257.6788101196289
1151,100,258.2621171474457
